Date,1,2,3,4,5,6,7,8,9,10,11,12
121,마주하고 싶지 않다 하여 피할 수는 없다. 의지만 있다면 아무일 아닌것 처럼 행동 할 수 있습니다. 이정도의 노력 없이 결과를 얻을 수는 없다. 침착하게 평상시대로 생각하고 행동하라.,"바쁘다는 핑계로  소홀했던 지인, 친구들과의 자리를 마련해 보라. 세상은 혼자 사는 것이 아니기에 돈독한 관계가 후에 크게 도움이 될것이다.",나의 성실함이 주위의 활력소가 될 것이다. 이니 많은 사람들이 나를 좋아하게 되는 것이니 더 많은 사람들과의 대인관계를 위해 노력해야 할 시기이다. 좋은 선순환 관계가 될 것이다.,지금이 가장 행복한 시간일 것이다. 더 이상의 욕심은 무리일듯 싶다. 더이상 진전이 없는 현상 유지만 한다 해도 아주 충분히 여유롭게 생활 할 수 있다. 현재의 즐거움을 만끽하라.,강력한 카리스마를 바탕으로 추진한 일들이 성공적으로 마무리가 되어 큰 성취감을 느낄 것이다. 지금의 기분이라면 어떤 고난과 어려움이 닥쳐도 흔들림 없이 해쳐나갈 것 같은 마음이다.,서두르지 마라. 급하게 결정할수록 실수만 생긴다. 무엇보다 신중함이 필요하다. 곰곰히 생각해보고 반드시 필요한 것만 실행하면 된다.,계획이 작다고 성과가 작고 초라하다 볼 수는 없다. 모든 일에는 시작이 중요한 법이다. 하고 싶은 일이 있다면 작은것 하나를 먼저 시작하는 자세가 필요하다.,사소한 일에 괜한 고집을 부릴 필요가 없다. 이치에 맞는 행동을 하면 되는 것이다. 이성적이지 못한 엉뚱한 판단을 하게 된다면 주위의 화를 자초하게 되는 꼴이다. 너그러운 마음을 가져라.,지출은 꼼꼼하게 체크하고 계획되지 않은 것은 자제하라. 즉흥적인 결정은 후회 할 일을 만들 뿐이다. 평소대로 하면 무난하다.,허리띠를 졸라매도 지출이 많은 시기이니 투자나 큰 지출을 계획하고 있다면 다음으로 미루는 것이 좋다. 섣부른 판단으로 괜한 일을 벌리지 않는 것이 좋다.,가는 것이 있다면 오는 것이 있는법. 지금 잃어버린 것들은 더 좋은 기회로 다시 찾아올 것이다. 낙심하고 있을 시간에 더욱 노력하라.,느긋한 마음을 가져라. 조급한 마음이 일을 망치는 근원일 것이다. 한템포 쉬어간다는 생각으로 넓은 시야로 주위를 한번 돌아보는 기회를 가져라.
122,"노력에 대비 큰 결과를 얻게 된다. 기분이 절로 좋아질 것이다. 조금 나누면 더 좋을 것이다. 어떤 것이 되든, 자신의 일에 조금은 욕심을 낼만 하다. 좋은 기회이니 십분 활용하라.",지금의 실수는 최선을 다하지 않았기에 발생한 것이다. 어쩌면 잘 된 일일지도 모른다. 마음을 추스릴 수 있는 기회로 삼는다면 미래를 위해서도 더 좋을 것이다. 실망하지 말라.,어리석은 행동으로 반복되는 실수는 없어야 한다. 생색내기 보다는 실속를 찾는 방법을 찾아야 한다. 괜시레 남 좋은 일을 할 필요는 없지 않은가.,"한 순간의 실수가 엄청난 결과를 불러 올 수 있다. 사소한 것도 신중하게 생각하고 판단해야 하며, 특히 지출이 필요하다면 꼭 다시 한번 생각해보라.",어렵게 이룬 것이지만 때로는 과감하게 쓸줄도 알아야 한다. 모으는 재미도 솔솔하지만 못지않게 잘 사용하는 법도 중요하다. 주위에 부족한 사람이 없는지 한번더 챙겨보라. 결국은 자신을 위해 사용하는 것이 될것이다.,정해진 것이 하나도 없다. 모두가 스스로 결정하고 정해야 하는 일들 뿐이다. 꼼수를 부리지 말고 서두를것 없이 신중하게 생각하고 순리에 맞게 진행하라.,나와 생각이 다름을 이해하고 너그러운 마음의 자세가 필요하다. 생각을 다르게 하면 별일 아닐 수 있으나 막상 받아들이기는 쉽지 않겠지만 대인 관계를 넗히는 하나의 방법이라 생각하자.,대화가 필요한 시기이다. 크다면 크고 작다면 작은 일이지만 여럿이 같이 하는 일이기에 혼자 고민한다고 해결되지는 않는다. 먼저 말을 건네 해결 방법을 찾아라. 금방 해결 할 수 있다.,사소한 시비거리가 생길 수 있다. 그동안 쌓였던 감정들을 정리할 수 있는 기회가 된다. 묵힌다고 다 좋은건 아니니 이번 기회에 털어버리고 좋은 관계를 만들가. 전화위복이 된 결과다.,혼자만의 생각을 고집하게 된다면 독단과 독선에 빠질수 있으니 주위의 의견을 귀담아 들어 자신의 것으로 만들어야 한다. 보다 많은 대화를 나눌 수 있는 시간을 할애하라.,힘들다고 느낄 것이다. 어렵고 힘들지 않게 결과를 얻을 수는 없다. 이 또한 지나가는 과정이라 생각하고 낙심하지 말고 느긋한 마음을 가져라. 마음이 편해서 성과가 있다.,지나친 욕심은 일을 그르치지 쉽다. 노력한 만큼의 결과는 있을 것이다. 차분한 마음으로 진행하는 일에 최선을 다하는 것이 가장 현명한 일이다.
123,말과 행동에 보다 세심한 주의가 필요하다. 스스로가 모든 문제를 해결할 수 있는 열쇠임을 인지하고 숙고하고 판단하고 행동해야 할 것이다. 자신의 말과 행동이 성패를 가른다는 사실을 잊지 말라.,"눈 앞의 이익에 현혹되지 말라. 반듯이 후회하게 된다. 무엇을 결정해야 한다면 더욱 신중하게 세심한 주의가 필요할 것이며, 미래를 보는 안목이 필요하다.",순조롭다. 좋은 결과가 기대된다. 넘치는 의욕과 실력이 허락하는 만큼 힘 닿는 대로 추진하라. 한번쯤 욕심을 부려 볼 만한 시기이니 잘 활용하여 성과를 이루라.,시작도 좋고 진행 과정도 좋다. 안락함을 기대할 수 있지만 지나친 방심은 금물이다. 한눈 팔지 말고 집중해서 마무리까지 챙겨야 한다. 조금만 더 신중하라.,저절로 이루어 지는 것이 있다면 얼마나 좋을까. 누가 해주기를 기다리기 보다는 직접 나서서 움직이고 행동하라. 노력한 만큼의 결과는 얻게 될 것이다.,"마음은 심란하고 갈등이 많아진다. 주위의 솔깃한 이야기들이 많아 마음을 잡기가 더더욱 어렵겠지만, 자신의 생각이 옳다고 판단하고 소신것 행동하라.",뜻하지 않는 반전으로 상황이 어려워 진다. 이럴때 일수록 더욱 마음을 추스르고 행동 하나하나 분명히 해야 할 것이다. 무엇보다 마음이 흔들리지 않게 확실히 다 잡아야 할 것이다.,모든 일에는 시련이 있기 마련이다. 인내는 쓰고 열매는 달다는 것을 상기하며 지금의 고비를 잘 극복해야 할것이다. 끝까지 최선을 다해 지금의 어려움을 극복하라.,주위 여건이 좋지 않은 상황에서 일이 추진된다. 그러나 좌절할 필요는 없다. 꿋꿋이 밀고 나가야 한다. 끈기 있는 도전이 머지않아 결실을 맺게 될 것이다.,얻기만 할 수는 없는법. 얻는 것이 있다면 잃는 것도 있다. 작은 것을 잃고 큰 것을 얻기 위해 현명판 판단을 할 수 있도록 해야 한다. 또한 비록 조금 더 잃는 다고 낙심 할 것 까지는 아니니 개념치 말라.,서둘러 진행한다고 모든 것이 빨리 해결되는 것은 아니다.  새로운 것을 시작하기에 앞서 충분한 조율의 시간을 갖어라. 자신이 생각하는 것보다 조금만 낮춘다면 잘 해결될 것이다.,경제적인 면에 있어서의 안정을 기대해도 좋다. 기대했던 것 이상의 결과를 있을 것이고 생활을 영위해 나가는 데에는 아무런 지장이 없는 수준이 될 것이다.
124,"생각하기에 별 것 아닐 수 있지만, 때로는 큰 일로 번질 수 있다. 자신의 판단과 결정을 믿기 보다는 지인의 도움으로 슬기롭게 해결해야 한다.",모든 것들을 전부 가질 수는 없다. 작은 것을 버리고 큰 것을 얻어라. 얻을 것이 충분히 있다. 지나친 욕심으로 화를 불러 모두를 잃는 일이 없도록 해야 할것이다.,지속적인 현상태의 유지는 감정과 불만이 팽배해 질 수 있으니 서로가 대화 할 수 있는 시간을 갖어라. 한번쯤을 풀고 갈때가 된 것이다. 어렵다 느껴졌던 것들이 순조롭게 해결 될 것이다.,무조건 주위의 요청을 다 들어 줄 수는 없지 않은가. 발목 잡힐 일이 없도록 적당히 이기적인 행동이 필요한 시기이다. 긍정적인 결과로 되돌아 올 것이다.,너무 피곤한 것은 아닌지 자신을 한번 돌아 볼 때이다. 건강을 잃는 다면 모든 것을 잃는 것이나 마찮가지인 만큼 충분한 휴식을 취하고 다음을 생각해야 할 것이다.,다소 매정해 보일지라도 오해의 소지가 있을 수 있는 것은 확실히 갈무리를 하는 것이 좋다. 정에 호소 하겠지만 아닌 것은 아니다. 너무 마음 쓸 필요 없다.,일확천금은 존재하지 않는다. 괜한 무리수로 손해를 보는 일이 없도록 해야 한다. 충분한 성과를 얻을 수 있을 것이니 유혹에 빠지지 않도록 하라.,하는 것 마다 좋은 결과를 얻을 것이다. 흔치 않은 기회가 될 것이니 뜻한 바가 있다면 과감하게 도전해 보는 것도 좋을 것이다.자신의 판단을 믿어라.,얻고자 하는 것이 큰 만큼 어려움도 큰 법이다. 쉽게 쉽게 얻을 수 있는 것들이 얼마나 되겠는가. 끈기와 인내를 가지고 자신의 판단을 믿고 묵묵히 진행하라.,주목받는 것이 부담스러울 수 있다. 소신껏 판단하고 행동하면 그뿐. 개념치 말자. 별것 아닌것으로 일을 그르치지 말고 대범하게 행동하라.,사과를 받게 되는 일이 있으면 쿨하게 인정해주 잘못한 일은 먼저 사과하라. 굳이 시시비비를 가릴 필요까지는 없다. 무난하게 지나갈 하루에 괜한 트집으로 골칫거리를 추가할 필요가 없다.,도와주려는 마음은 좋지만 상대가 조언을 받아들일 준비가 안된듯 하다. 기분 상하지 않도록 조근조근 설명해야 할 것이다. 묵묵히 자기 일만 진행하는 것도 나쁘지 않다.
125,한발 물러서 상황을 바라보는 마음의 여유가 필요하다. 조급하게 서두르지 않고 신중함을 가진다면 안 될것 또한 없다. 한박짜 쉬어간다고 생각하라.,특별히 좋을 것도 그렇다고 나쁠 것도 없다. 별다른 어려움 없이 진행 할 수 있으니 땀 흘린 만큼의 성과는 기대해도 좋다. 성실한 노력만이 필요할 뿐이다.,자신의 능력을 믿고 강하게 추진하던 일들이 막힘이 있다. 주위에 도움을 줄 많은 지인분들이 있으니 주저하지 말고 부탁하라. 흔쾌히 승락하여 어려움을 해결해 줄 것이다.,주위에서 나를 찾는 시기이다. 무엇을 부탁받는 자리가 아니라면 조금 귀찮다 느끼더라도 즐겁게 맞이 해는 것이 좋다. 원만한 대인관계가 많은 일들을 해결하는 지름길 임을 잊지 말라.,야망이 클 수록 위험도 커진다. 감당 할 수 없는 일을 벌이기 보다는 자신이 할 수 있는 만큼만 일을 벌이고 처리하는 것이 가장 현명한 태도이다.,"나서지 말고 침착하게 자신의 역할 자신의 몫을 챙기는 것이 좋다. 업무에 관련된 사항은 빨리 처리하는 게 좋으며, 당신의 탁월한 재능으로 남들이 어렵다고 한 일도 쉽게 처리할 수 있을 것이다.","일의 진행이 빨라지는 시기이니, 자신이 가지고 있는 능력을 십분 발휘하면 원하는 걸 얻을 수 있다. 다른 사람들과 충돌하기 보다 화해의 길을 모색하는 게 유리하며, 새롭게 시작하는 일에 앞서 기존의 일들은 마무리를 해야한다.",장기적인 안목으로 차분히 준비하라. 지금 당장 눈 앞에 보이는 것이 전부는 아니다. 큰 그림을 그려 큰 것을 얻으려 생각하고 고민할 때이다.,주위의 여건들이 많이 좋아 졌다는 것을 느낄수 있다. 이런 상황이라면 좋은 결과를 기대해봐도 좋은 것이다. 긍정적인 생각으로 착실히 진행하기 바란다.,중요하지 않은 일에 노력을 허비하지 말라. 하고자 하는 일과 해야 하는 일 사이에서 다소 혼선과 갈등이 생길 수 있으니 신중히 판단하고 행동하라.,한번만 쉬어 가는 시간을 갖자. 조급하지만 않는다면 생각보다 일이 잘 진행될 것이다. 긁어 부스럼 만들지 말고 천천히 내실을 쌓아가며 진행하기 바란다.,"명예운와 재물운이 줄곧 따라 다닌다. 아주 먼 곳에서부터 기다리던 반가운 소식이 전해져 오며, 이성적 고민거리가 있다면 속마음을 상대방에게 한번 속 시원히 이야기 해봐도 좋을 것이다."
126,의도치 않게 한 말이 화를 부르게 된다면 자신의 잘못은 빠르게 사과하라. 말 한마디로 신뢰를 잃을 수는 없지 않은가. 처신에 주의하고 말 한마디도 신중하게 해야 할 것이다.,빠른 결정만이 능사는 아니지 않은가. 지켜보면서 판단해도 늦지 않다. 조급한 마음은 성사 될일도 그르치게 할 수 있다. 마음의 안정을 잡고 충분히 생각하고 판단하라.,모든 것을 다 가질수는 없다. 잃는 것이 있으면 얻는 것도 있다. 언젠가는 정리 할 것이라면 지금이 정리하기 좋은 시기일 것이다. 정리한다는 생각을 가지면 크게 신경쓸 일도 아니다.,"환부를 정확히 도려내야 새살이 살아 나듯, 어차피 손해 보는 것이라면 어영부영 하기 보다는 명확하게 입장을 정리한 후 정확하게 행동하는 것이 좋다.",한순간의 만족이 전부는 아니지 않은가. 끈기를 가지고 진실되게 행동해야 결과가 있는 것이지 급하고 재촉한다 하여 서둘러 진행한다면 될 일도 안될 것이다. 느긋한 마음을 가져라.,이렇게 좋을 수가.. 그 동안의 마음 고생이 한 순간에 해결되는 듯 하다. 너무 들떠 일을 그리치지 말고 평온한 마음을 갖고 하나씩 해결하는 슬기로운 자세가 필요하다.,강한 승부욕이 필요하다. 스스로 판단한 것에 대한 믿음을 가져라. 판단에 대한 성과도 좋다. 똑같이 움직이고도 더 많은 것을 얻게 된다. 건강은 조금 챙길 필요가 있다.,소소한 것에 대해 더욱 신경쓰고 배려가 필요한 시기이다. 세상에 하찮은 일은 없다. 보잘것 없다 생각하겠지만 큰 일을 해결하는 열쇠가 될 것이니 조금더 신중하게 생각하라.,친한 친구의 어려운 부탁이 있을수 있다. 어설픈 행동은 의가 상하고 이상한 관계로 변질 될 수 있으니 정확한 판단해야 한다. 약간의 손해라면 과감히 들어 주는것도 나쁘지 않다.,마음의 결정이 중요하다. 문제의 본질에 접근하는 것이 중요하다. 용서할 일이 있으면 쿨하게 용서하고 배려해주라. 결정 할일은 미루기 보다.심사숙고 끝에 결정하는 것이 좋다.,어렵게만 생각되어졌던 일들이 많은 사람들과의 만남을 통해 어렵지 않게 해결될 수 있으니 가만히 앉아서 하는 일보다는 밖으로 나가서 하는 일을 하는 것이 좋다.,마무리가 정말 중요하다. 끝까지 최선을 다하자. 한순간 물거품이 될 수도 있지 않은가. 좋은 결과와 노력한 만큼의 보상이 주어질 것이니 초심을 잃지 않고 최선을 다하라.
127,오래전부터 계획한 일이나 진행하던 일들이 어려움이 생기지만 속단하지 말고 의연하게 행동하라. 조건이 맞지 않는 것을 굳이 선택할 필요가 없다.,"생각하기에 별 것 아닐 수 있지만, 때로는 큰 일로 번질 수 있다. 자신의 판단과 결정을 믿기 보다는 지인의 도움으로 슬기롭게 해결해야 한다.",모든 것들을 전부 가질 수는 없다. 작은 것을 버리고 큰 것을 얻어라. 얻을 것이 충분히 있다. 지나친 욕심으로 화를 불러 모두를 잃는 일이 없도록 해야 할것이다.,지속적인 현상태의 유지는 감정과 불만이 팽배해 질 수 있으니 서로가 대화 할 수 있는 시간을 갖어라. 한번쯤을 풀고 갈때가 된 것이다. 어렵다 느껴졌던 것들이 순조롭게 해결 될 것이다.,무조건 주위의 요청을 다 들어 줄 수는 없지 않은가. 발목 잡힐 일이 없도록 적당히 이기적인 행동이 필요한 시기이다. 긍정적인 결과로 되돌아 올 것이다.,너무 피곤한 것은 아닌지 자신을 한번 돌아 볼 때이다. 건강을 잃는 다면 모든 것을 잃는 것이나 마찮가지인 만큼 충분한 휴식을 취하고 다음을 생각해야 할 것이다.,다소 매정해 보일지라도 오해의 소지가 있을 수 있는 것은 확실히 갈무리를 하는 것이 좋다. 정에 호소 하겠지만 아닌 것은 아니다. 너무 마음 쓸 필요 없다.,일확천금은 존재하지 않는다. 괜한 무리수로 손해를 보는 일이 없도록 해야 한다. 충분한 성과를 얻을 수 있을 것이니 유혹에 빠지지 않도록 하라.,하는 것 마다 좋은 결과를 얻을 것이다. 흔치 않은 기회가 될 것이니 뜻한 바가 있다면 과감하게 도전해 보는 것도 좋을 것이다.자신의 판단을 믿어라.,얻고자 하는 것이 큰 만큼 어려움도 큰 법이다. 쉽게 쉽게 얻을 수 있는 것들이 얼마나 되겠는가. 끈기와 인내를 가지고 자신의 판단을 믿고 묵묵히 진행하라.,주목받는 것이 부담스러울 수 있다. 소신껏 판단하고 행동하면 그뿐. 개념치 말자. 별것 아닌것으로 일을 그르치지 말고 대범하게 행동하라.,사과를 받게 되는 일이 있으면 쿨하게 인정해주 잘못한 일은 먼저 사과하라. 굳이 시시비비를 가릴 필요까지는 없다. 무난하게 지나갈 하루에 괜한 트집으로 골칫거리를 추가할 필요가 없다.
128,무엇을 하던 어렵다고만 느끼게 된다. 새로운 것을 시작하기에는 좋지 않으니 지금 하는 일에 최선을 다하고 다음을 기약하는 것이 최선일 것이다.,"미루고 미루어 왔던 일들을 해결해야 할 시기이다. 신중하게 생각하고 결정하라. 장고 끝에 악수 라는 말이 있듯, 너무 오래 고민하는 것도 좋지 않다.","믿음의 관계, 물론 중요하지만 무턱대로 믿다가는 곤경에 처하는 상황이 올것이다. 조금 아쉽더라도 상황을 지켜보는 신중한 자세가 필요하다.",약간의 어려움이 예상되기는 하지만 담담하게 생각하고 현실을 그대로 받아 들인다면 좋은 기운으로 작용하게 될 것이다. 즉각적인 결정보다는 약간 신중한 자세가 필요하다.,세상을 바라보는 시각을 넓혀라. 당신을 지켜 보는 사람들 모두가 당신을 따라 행동하게 된다. 타인에게 솔선수범을 보이는 적극적인 처신으로 당신의 위상은 크게 높아질 것이다.,자신의 생각이 항상 옳은 것은 아니지 않은가. 원만한 해결을 위해서는 서로 일보 양보하고 서로의 의견을 충분히 듣고 반영하는 자세가 필요하다. 자신의 생각만 관철시키려 하면 예상치 못한 큰 문제가 생길 수 있다.,자신의 능력밖의 이익을 탐하지 마라. 지금의 능력으로도 적지 않은 이익은 얻을 수 있다. 겸손한 마음을 갖는다면 곧 더 큰 이익을 얻게 될 것이다.,현실성 있는 계획을 세우라. 계획이라고 다 같은 계획이 아니다. 이상과 현실은 언제나 차이가 있는 법. 웃어른이나 친구에게 조언을 구한다면 좀 더 완성된 계획을 세울 수 있다.,나와 생각이 다른것은 이야기 해야 한다. 자신을 우습게 여기게 되는 빌미를 제공해서는 안될 것이다. 하지만 지레짐작하여 이야기 하는 것은 옳지 않다. 원인을 정확히 찾아라.,자신의 일에 충실하자. 최상의 여건은 아니지만 최선을 다해 깔끔하게 마무리를 짓는 것이 좋다. 핑계거리를 만들지 않도록 해야 후에 충분한 대가가 따를 것이다.,노력의 결과를 얻게 되는 시기이니 어찌 기쁘지 않겠는가. 다소 어려움들이 있었지만 원만하게 해결해 온 자신에게 대견함과 쁘듯함을 느끼게 될 것이다.,"유난히 판단과 사고가 명석해 지는 기간이니 마음이 움직이는 대로 표현하고 행동하라. 학업, 연구, 업무등의 실적 향상을 위해 투자한다면 기대 이상의 성과를 얻을 것이다."
129,남을 평가하기 앞서 나를 어떻게 평가 하고 있는 지도 귀담아 들어야 할 것이다. 상대의 입장을 먼저 배려하고 상대의 입장에서 행동한다면 좋은 대인관계를 형성 할 수 있다.,의도치 않게 한 말이 화를 부르게 된다면 자신의 잘못은 빠르게 사과하라. 말 한마디로 신뢰를 잃을 수는 없지 않은가. 처신에 주의하고 말 한마디도 신중하게 해야 할 것이다.,빠른 결정만이 능사는 아니지 않은가. 지켜보면서 판단해도 늦지 않다. 조급한 마음은 성사 될일도 그르치게 할 수 있다. 마음의 안정을 잡고 충분히 생각하고 판단하라.,모든 것을 다 가질수는 없다. 잃는 것이 있으면 얻는 것도 있다. 언젠가는 정리 할 것이라면 지금이 정리하기 좋은 시기일 것이다. 정리한다는 생각을 가지면 크게 신경쓸 일도 아니다.,"환부를 정확히 도려내야 새살이 살아 나듯, 어차피 손해 보는 것이라면 어영부영 하기 보다는 명확하게 입장을 정리한 후 정확하게 행동하는 것이 좋다.",한순간의 만족이 전부는 아니지 않은가. 끈기를 가지고 진실되게 행동해야 결과가 있는 것이지 급하고 재촉한다 하여 서둘러 진행한다면 될 일도 안될 것이다. 느긋한 마음을 가져라.,이렇게 좋을 수가.. 그 동안의 마음 고생이 한 순간에 해결되는 듯 하다. 너무 들떠 일을 그리치지 말고 평온한 마음을 갖고 하나씩 해결하는 슬기로운 자세가 필요하다.,강한 승부욕이 필요하다. 스스로 판단한 것에 대한 믿음을 가져라. 판단에 대한 성과도 좋다. 똑같이 움직이고도 더 많은 것을 얻게 된다. 건강은 조금 챙길 필요가 있다.,소소한 것에 대해 더욱 신경쓰고 배려가 필요한 시기이다. 세상에 하찮은 일은 없다. 보잘것 없다 생각하겠지만 큰 일을 해결하는 열쇠가 될 것이니 조금더 신중하게 생각하라.,친한 친구의 어려운 부탁이 있을수 있다. 어설픈 행동은 의가 상하고 이상한 관계로 변질 될 수 있으니 정확한 판단해야 한다. 약간의 손해라면 과감히 들어 주는것도 나쁘지 않다.,마음의 결정이 중요하다. 문제의 본질에 접근하는 것이 중요하다. 용서할 일이 있으면 쿨하게 용서하고 배려해주라. 결정 할일은 미루기 보다.심사숙고 끝에 결정하는 것이 좋다.,어렵게만 생각되어졌던 일들이 많은 사람들과의 만남을 통해 어렵지 않게 해결될 수 있으니 가만히 앉아서 하는 일보다는 밖으로 나가서 하는 일을 하는 것이 좋다.
130,노력 없이 얻을 수 있는 대가는 없다. 지금까지 최선을 다하였다면 그에 대한 보상을 받을 수 있다. 주변에서 당신을 꾸준히 지켜보고 있던 사람들의 추천에 의해서 지금보다 더 큰 임무와 책임을 맡게 된다.,"자신이 어려울 때 진정 자신을 도와줄 사람이 몇 명인지 생각해 보라. 사소한 오해로 주위 사람들과 말싸움이 생긴다면, 당분간 마음에 거리를 두게 될 수도 있으니 미연에 방지하는 것이 좋다.",계획의 수정이 불가피하다. 많은 부분은 아니지겠지만 그래도 좀 더 신경을 써야 하겠다. 평소와 다르게 힘에 부친다는 생각이 든다면 주위의 도움으로 무난히 처리하는 것이 좋다. 대체적으로 무난하다.,분주하기만 하고 소득은 크지 않을 것이다. 더 많은 것을 원하게 된다면 주위의 이런 저런 일들에 휘말려 일을 키우게 될 것이니 스스로 안정을 도모하는 휴식을 취하는 것이 좋겠다.,좋은 기운들이 가득하다. 하는 일마다 진척이 빠르고 눈에 띄는 성과가 보여지니 주위의 호응도 좋고 만족감도 좋고 마냥 좋은 일들만 생기게 된다.,일이 원만하게 진행되기를 원한다면 자신의 생각을 관철시키기 보다는 다른 사람의 의견을 많이 경청하라. 이것이 가장 효과적인 방법이 될 것이다.,큰 뜻을 세웠지만 능력이나 여건이 충분히 따라주지는 않는다. 안타까운 일이지만 그만큼 노력을 더 해야 한다는 의미이다. 남탓 할것 없이 주어진 일에 최선을 다하는 것이 제일 중요하다.,안정된 상황에서 순조로운 일의 진행이 예상된다. 크게 힘들이지 않고 성과를 얻게 될 것이며 특별한 장애도 없다. 지금을 행복을 충분히 즐기기 바란다.,결정이 빛을 발휘하는 시기이다. 허황된 것은 아닌지 판단해보고 결정하거나 정리해야할 일들이 있다면 이번 기회를 적극 활용하라. 옳은 결정을 하게 된다.,노력에 비해 결과가 작아 실망스러울 수 있다. 다소 불만족 스럽겠지만 모든 일이 내뜻대로 되지 않으니 어쩌겠는가. 긍정적으로 생각하고 더욱 실력 쌓기에 정진하라.,생각에 생각을 거듭 해왔던 일을 결정하기에 앞서 마음의 준비는 반듯이 필요한 법. 하지만 더 이상 이룰 수 없기에 결정이 필요하다. 결정 한 것을 후회하지 마라.,누구에게나 실수는 있다. 실수가 예상되지만 기죽을 필요는 없다. 그렇다고 아무일도 하지 않고 있을 수는 없지 않은가. 좀더 대범한 마음 가짐이 필요하다.
131,주목받는 것이 부담스러울 수 있다. 소신껏 판단하고 행동하면 그뿐. 개념치 말자. 별것 아닌것으로 일을 그르치지 말고 대범하게 행동하라.,사과를 받게 되는 일이 있으면 쿨하게 인정해주 잘못한 일은 먼저 사과하라. 굳이 시시비비를 가릴 필요까지는 없다. 무난하게 지나갈 하루에 괜한 트집으로 골칫거리를 추가할 필요가 없다.,도와주려는 마음은 좋지만 상대가 조언을 받아들일 준비가 안된듯 하다. 기분 상하지 않도록 조근조근 설명해야 할 것이다. 묵묵히 자기 일만 진행하는 것도 나쁘지 않다.,노력한 만큼의 보상은 주어 질 것이니 마음을 편히 하라. 사실 복잡하게 생각할 것도 없다. 묵묵히 자신의 일에 최선을 다하기만 하면 된다.,"노력에 대비 큰 결과를 얻게 된다. 기분이 절로 좋아질 것이다. 조금 나누면 더 좋을 것이다. 어떤 것이 되든, 자신의 일에 조금은 욕심을 낼만 하다. 좋은 기회이니 십분 활용하라.",지금의 실수는 최선을 다하지 않았기에 발생한 것이다. 어쩌면 잘 된 일일지도 모른다. 마음을 추스릴 수 있는 기회로 삼는다면 미래를 위해서도 더 좋을 것이다. 실망하지 말라.,어리석은 행동으로 반복되는 실수는 없어야 한다. 생색내기 보다는 실속를 찾는 방법을 찾아야 한다. 괜시레 남 좋은 일을 할 필요는 없지 않은가.,"한 순간의 실수가 엄청난 결과를 불러 올 수 있다. 사소한 것도 신중하게 생각하고 판단해야 하며, 특히 지출이 필요하다면 꼭 다시 한번 생각해보라.",어렵게 이룬 것이지만 때로는 과감하게 쓸줄도 알아야 한다. 모으는 재미도 솔솔하지만 못지않게 잘 사용하는 법도 중요하다. 주위에 부족한 사람이 없는지 한번더 챙겨보라. 결국은 자신을 위해 사용하는 것이 될것이다.,정해진 것이 하나도 없다. 모두가 스스로 결정하고 정해야 하는 일들 뿐이다. 꼼수를 부리지 말고 서두를것 없이 신중하게 생각하고 순리에 맞게 진행하라.,나와 생각이 다름을 이해하고 너그러운 마음의 자세가 필요하다. 생각을 다르게 하면 별일 아닐 수 있으나 막상 받아들이기는 쉽지 않겠지만 대인 관계를 넗히는 하나의 방법이라 생각하자.,대화가 필요한 시기이다. 크다면 크고 작다면 작은 일이지만 여럿이 같이 하는 일이기에 혼자 고민한다고 해결되지는 않는다. 먼저 말을 건네 해결 방법을 찾아라. 금방 해결 할 수 있다.
